"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"9322","-1.0","-1.0","-1.0","0.5904900000000002","0.0","0.0","52.650444455100015"
"9326","-1.0","-1.0","-1.0","0.5904900000000002","0.0","0.0","52.650444455100015"
"10853","-1.0","-1.0","-1.0","0.5904900000000002","0.0","0.0","52.650444455100015"
"10853","-1.0","-1.0","-1.0","0.5904900000000002","0.0","0.0","52.650444455100015"
"12345","-1.0","-1.0","-1.0","0.5904900000000002","0.0","0.0","1871.6468909462924"
"12346","-1.0","-1.0","-1.0","0.5904900000000002","0.0","0.0","1871.6468909462924"
"12377","-1.0","-1.0","-1.0","0.2058911320946491","0.0","0.0","1871.6468909462924"
"12377","-1.0","-1.0","-1.0","0.2058911320946491","0.0","0.0","1871.6468909462924"
"13879","-1.0","-1.0","-1.0","0.2058911320946491","0.0","0.0","1871.6468909462924"
"13880","-1.0","-1.0","-1.0","0.2058911320946491","0.0","0.0","1871.6468909462924"
"13912","-1.0","-1.0","-1.0","0.2058911320946491","0.0","0.0","1871.6468909462924"
"13919","-1.0","-1.0","-1.0","0.2058911320946491","0.0","0.0","1871.6468909462924"
"15437","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1105.1887726348762"
"15437","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1105.1887726348762"
"16421","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1962.1698953713885"
"16425","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1962.1698953713885"
"16975","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1430.4218537257425"
"16975","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1430.4218537257425"
"18477","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1430.4218537257425"
"18478","-1.0","-1.0","-1.0","0.07178979876918531","0.0","0.0","1430.4218537257425"
"18509","-1.0","-1.0","-1.0","0.02781283894436938","0.0","0.0","1430.4218537257425"
"18509","-1.0","-1.0","-1.0","0.025031555049932444","0.0","0.0","1430.4218537257425"
"19498","-1.0","-1.0","-1.0","0.025031555049932444","0.0","0.0","600.8307340467139"
"19499","-1.0","-1.0","-1.0","0.025031555049932444","0.0","0.0","600.8307340467139"
"20030","-1.0","-1.0","-1.0","0.025031555049932444","0.0","0.0","600.8307340467139"
"20031","-1.0","-1.0","-1.0","0.025031555049932444","0.0","0.0","600.8307340467139"
"21557","-1.0","-1.0","-1.0","0.008727963568087723","0.0","0.0","600.8307340467139"
"21557","-1.0","-1.0","-1.0","0.008727963568087723","0.0","0.0","600.8307340467139"
"21945","-1.0","-1.0","-1.0","0.008727963568087723","0.0","0.0","600.8307340467139"
"23070","-1.0","-1.0","-1.0","0.008727963568087723","0.0","390.8685313521001","188.54705080039162"
"23070","-1.0","-1.0","-1.0","0.008727963568087723","0.0","390.8685313521001","188.54705080039162"
"23070","-1.0","-1.0","-1.0","0.008727963568087723","0.0","390.8685313521001","188.54705080039162"
"23096","-1.0","-1.0","-1.0","0.008727963568087723","0.0","390.8685313521001","188.54705080039162"
"23103","-1.0","-1.0","-1.0","0.008727963568087723","0.0","390.8685313521001","188.54705080039162"
"24614","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","390.8685313521001","188.54705080039162"
"24614","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","390.8685313521001","188.54705080039162"
"25517","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","390.8685313521001","67.4349224026824"
"26128","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","390.8685313521001","67.4349224026824"
"26130","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","390.8685313521001","67.4349224026824"
"26135","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","351.7707057778283","67.4349224026824"
"26159","-1.0","-1.0","-1.0","0.0030432527221704573","0.0","351.7707057778283","67.4349224026824"
